"account_id","marital_status","sex","education","bad_flag","amount_6_bucket","pur_6_bucket","bank_6_bucket","entmnt_6_bucket","jewellery_6_bucket","medical_6_bucket","others_6_bucket","petrol_6_bucket","restaurant_6_bucket","supermarket_6_bucket","telecom_6_bucket","travel_6_bucket","utility_6_bucket","avg_pur_amt_6_bucket","max_pur_amt_6_bucket","min_pur_amt_6_bucket","avg_interval_pur_6_bucket","max_interval_pur_6_bucket","min_interval_pur_6_bucket","credit_limit_bucket","age_bucket","income_bucket"
"a_1688852068826510","single","male","master","no","7","10","6","10","10","10","10","10","11","10","10","10","10","7","7","7","10","10","10","2","6","1"
"a_1688852069312340","married","female","undergraduate","no","1","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","2","10","1"
"a_1688852072506760","single","male","high_school","no","1","10","6","10","10","10","10","10","10","11","10","10","10","1","1","1","10","10","10","7","6","4"
"a_1688852077821070","single","male","polytechnics","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","2","10","1"
"a_1688852078351970","married","male","undergraduate","no","1","10","6","10","10","11","10","10","10","10","10","10","10","1","1","1","10","10","10","9","7","1"
"a_1688852083477130","married","male","undergraduate","yes","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","1","7","1"
"a_1688852084806200","single","male","undergraduate","no","10","10","6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","4","2","1"
"a_1688852085632930","single","male","undergraduate","no","5","10","6","10","10","10","10","10","11","10","10","10","10","5","5","5","10","10","10","10","6","1"
"a_1688852093021000","married","female","master","no","6","10","6","10","10","10","10","10","10","10","11","10","10","6","6","6","10","10","10","2","4","1"
"a_1688852094385600","single","male","master","no","10","10","6","10","10","10","10","11","10","10","10","10","10","10","10","10","10","10","10","6","2","1"
"a_1688852094891660","single","male","master","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","2","3","1"
"a_1688852098183300","single","male","master","no","8","10","6","10","10","10","10","10","10","10","10","10","11","8","8","8","10","10","10","4","4","1"
"a_1688852100688330","single","female","polytechnics","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","7","8","4"
"a_1688852105151990","single","male","undergraduate","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","2","7","1"
"a_1688852108054160","single","male","polytechnics","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","3","3","4"
"a_1688852108491340","single","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","6","5","4"
"a_1688852111591550","married","male","undergraduate","no","5","10","11","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","3","9","4"
"a_1688852113800660","married","male","undergraduate","no","3","10","6","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","8","10","4"
"a_1688852113922840","single","male","undergraduate","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","6","4","1"
"a_1688852115900750","married","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","7","10","4"
"a_1688852116436710","single","male","undergraduate","no","1","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","10","2","1"
"a_1688852117090970","single","male","undergraduate","no","10","10","6","10","10","10","10","11","10","10","10","10","10","10","10","10","10","10","10","6","2","1"
"a_1688852119225870","single","male","master","no","1","10","6","10","10","10","10","10","10","10","11","10","10","1","1","1","10","10","10","2","5","4"
"a_1688852120303970","single","male","undergraduate","no","3","10","6","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","6","3","4"
"a_1688852123142210","married","male","undergraduate","no","2","10","6","10","10","10","10","10","10","10","11","10","10","2","2","2","10","10","10","6","9","4"
"a_1688852123607840","single","male","high_school","no","1","10","6","10","10","10","10","11","10","10","10","10","10","1","1","1","10","10","10","9","2","1"
"a_1688852124997000","single","male","master","no","10","10","6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","3","5","1"
"a_1688852126496430","married","male","master","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","1","10","1"
"a_1688852128199000","married","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","9","9","4"
"a_1688852131871160","single","male","middle_school","no","1","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","7","1","1"
"a_1688852140827680","married","male","master","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","2","10","1"
"a_1688852142492840","single","male","undergraduate","no","5","10","6","10","10","10","10","10","10","10","11","10","10","5","5","5","10","10","10","9","2","4"
"a_1688852143785320","married","male","undergraduate","no","1","10","6","10","10","10","10","11","10","10","10","10","10","1","1","1","10","10","10","6","10","4"
"a_1688852149310500","single","male","master","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","10","3","4"
"a_1688852151421970","single","male","master","no","1","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","4","4","1"
"a_1688852152950340","single","male","undergraduate","no","8","10","6","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","4","4","4"
"a_1688852153866200","married","male","high_school","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","7","5","4"
"a_1688852154760790","married","female","undergraduate","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","2","8","1"
"a_1688852155846660","married","female","undergraduate","no","3","10","6","10","10","10","10","11","10","10","10","10","10","3","3","3","10","10","10","9","10","4"
"a_1688852160734300","married","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","2","2","1"
"a_1688852164761370","single","male","polytechnics","no","6","10","6","10","10","11","10","10","10","10","10","10","10","6","6","6","10","10","10","10","1","1"
"a_1688852166240580","married","female","undergraduate","no","10","10","6","10","11","10","10","10","10","10","10","10","10","10","10","10","10","10","10","2","6","1"
"a_1688852168091430","single","male","undergraduate","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","2","1","4"
"a_1688852168507230","single","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","8","1","4"
"a_1688852172003650","married","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","5","8","1"
"a_1688852173681020","married","male","undergraduate","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","7","7","1"
"a_1688852174862280","single","male","undergraduate","no","6","10","6","10","10","10","10","10","10","10","11","10","10","6","6","6","10","10","10","2","3","4"
"a_1688852182770630","single","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","2","7","1"
"a_1688852188104580","single","male","undergraduate","no","8","10","6","10","10","10","10","11","10","10","10","10","10","8","8","8","10","10","10","7","2","4"
"a_1688852188793820","married","female","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","2","9","4"
"a_1688852191592490","married","male","undergraduate","no","7","10","6","10","10","10","10","11","10","10","10","10","10","7","7","7","10","10","10","9","10","4"
"a_1688852194088190","single","male","undergraduate","no","5","10","6","10","10","10","10","10","10","11","10","10","10","5","5","5","10","10","10","1","4","1"
"a_1688852198010630","single","male","undergraduate","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","6","1","4"
"a_1688852202389900","married","male","undergraduate","no","3","10","6","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","1","8","4"
"a_1688852203504640","married","male","undergraduate","no","8","10","6","10","10","11","10","10","10","10","10","10","10","8","8","8","10","10","10","3","4","4"
"a_1688852203798070","married","male","undergraduate","no","8","10","6","10","10","10","10","10","11","10","10","10","10","8","8","8","10","10","10","3","8","1"
"a_1688852206011650","married","female","undergraduate","no","6","10","6","10","10","10","10","11","10","10","10","10","10","6","6","6","10","10","10","3","5","4"
"a_1688852210888380","married","male","undergraduate","no","1","10","6","10","10","10","10","11","10","10","10","10","10","1","1","1","10","10","10","9","9","1"
"a_1688852211476980","single","male","undergraduate","no","2","10","6","10","10","10","10","10","11","10","10","10","10","2","2","2","10","10","10","4","4","1"
"a_1688852212204590","single","male","undergraduate","no","1","10","6","10","10","10","10","10","10","10","11","10","10","1","1","1","10","10","10","2","2","4"
"a_1688852214368890","married","male","undergraduate","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","7","8","4"
"a_1688852217275080","single","female","high_school","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","3","3","1"
"a_1688852218021810","married","female","undergraduate","no","10","10","11","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","7","8","1"
"a_1688852224864170","married","male","master","no","1","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","8","7","4"
"a_1688852228880100","single","male","master","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","4","2","4"
"a_1688852233729330","single","male","undergraduate","no","7","10","6","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","1","4","1"
"a_1688852236485470","single","female","master","no","2","10","6","10","10","11","10","10","10","10","10","10","10","2","2","2","10","10","10","1","7","4"
"a_1688852236928080","single","male","master","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","9","5","4"
"a_1688852248439490","single","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","1","1","4"
"a_1688852249200660","single","male","polytechnics","no","9","10","6","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","3","4","4"
"a_1688852249360800","married","male","undergraduate","no","5","10","11","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","8","10","4"
"a_1688852250247530","single","female","master","no","6","10","6","10","10","10","10","11","10","10","10","10","10","6","6","6","10","10","10","10","5","1"
"a_1688852251199180","single","male","master","no","5","10","11","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","3","2","4"
"a_1688852256349510","single","male","master","no","2","10","6","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","4","4","1"
